Time,Open,High,Low,Close,Qty,Number,VWAP
2023-05-14 00:37:00,,,,,0.0,0,
2023-05-14 00:38:00,0.2106,0.2106,0.2106,0.2106,1170.0,2,0.2106
2023-05-14 00:39:00,0.2104,0.2104,0.2104,0.2104,282.0,3,0.2104
2023-05-14 00:40:00,0.2104,0.2105,0.2102,0.2102,681.0,5,0.2104055800293686
2023-05-14 00:41:00,0.2101,0.2101,0.2097,0.2097,28800.0,43,0.2099490659722222
2023-05-14 00:42:00,0.2096,0.2096,0.209,0.2094,50409.0,132,0.20920549703425978
2023-05-14 00:43:00,0.2093,0.2095,0.2091,0.2095,6765.0,19,0.20937763488543978
2023-05-14 00:44:00,0.2096,0.2099,0.2096,0.2097,3261.0,29,0.20970196258816312
2023-05-14 00:45:00,0.2096,0.2096,0.2092,0.2092,5899.0,18,0.20934380403458214
2023-05-14 00:46:00,0.2092,0.2093,0.2092,0.2092,1224.0,7,0.20928014705882356
2023-05-14 00:47:00,0.2093,0.2093,0.2093,0.2093,240.0,1,0.20929999999999999
2023-05-14 00:48:00,0.2094,0.2096,0.2094,0.2095,3033.0,9,0.20956824925816023
2023-05-14 00:49:00,0.2095,0.2095,0.2095,0.2095,54.0,1,0.20950000000000002
2023-05-14 00:50:00,0.2094,0.2094,0.2094,0.2094,322.0,4,0.2094
2023-05-14 00:51:00,0.2093,0.2093,0.2093,0.2093,2359.0,2,0.20929999999999999
2023-05-14 00:52:00,0.2094,0.2094,0.2094,0.2094,1221.0,3,0.2094
2023-05-14 00:53:00,0.2095,0.2096,0.2095,0.2096,1873.0,10,0.2095604911906033
2023-05-14 00:54:00,0.2095,0.2095,0.2095,0.2095,2208.0,4,0.20950000000000002
2023-05-14 00:55:00,0.2096,0.2098,0.2096,0.2097,6682.0,13,0.2096539958096378
2023-05-14 00:56:00,0.2097,0.2101,0.2097,0.2101,12418.0,17,0.2098360605572556
2023-05-14 00:57:00,0.2101,0.2101,0.2101,0.2101,177.0,2,0.2101
2023-05-14 00:58:00,,,,,0.0,0,
2023-05-14 00:59:00,,,,,0.0,0,
2023-05-14 01:00:00,0.2101,0.2103,0.2101,0.2101,14649.0,28,0.21012015837258516
2023-05-14 01:01:00,0.2102,0.2102,0.2101,0.2101,240.0,2,0.21015
2023-05-14 01:02:00,,,,,0.0,0,
2023-05-14 01:03:00,,,,,0.0,0,
2023-05-14 01:04:00,0.2098,0.2098,0.2098,0.2098,228.0,1,0.20980000000000001
2023-05-14 01:05:00,,,,,0.0,0,
2023-05-14 01:06:00,0.2097,0.2097,0.2097,0.2097,602.0,2,0.2097
2023-05-14 01:07:00,0.2096,0.2096,0.2095,0.2095,3486.0,5,0.20959305794607
2023-05-14 01:08:00,,,,,0.0,0,
2023-05-14 01:09:00,0.2094,0.2094,0.2094,0.2094,241.0,2,0.2094
2023-05-14 01:10:00,0.2095,0.2095,0.2095,0.2095,120.0,1,0.2095
2023-05-14 01:11:00,0.2094,0.2094,0.2094,0.2094,120.0,1,0.2094
2023-05-14 01:12:00,0.2093,0.2093,0.2091,0.2091,3218.0,3,0.20920379117464263
2023-05-14 01:13:00,0.2091,0.2093,0.2091,0.2092,1912.0,10,0.20925591004184102
2023-05-14 01:14:00,,,,,0.0,0,
2023-05-14 01:15:00,,,,,0.0,0,
2023-05-14 01:16:00,0.209,0.209,0.2085,0.2087,13153.0,34,0.20887897817988293
2023-05-14 01:17:00,0.2088,0.2091,0.2088,0.209,5642.0,16,0.20888947181850406
2023-05-14 01:18:00,0.2091,0.2091,0.2091,0.2091,144.0,1,0.20909999999999998
2023-05-14 01:19:00,0.209,0.2091,0.209,0.2091,1677.0,3,0.209092725104353
2023-05-14 01:20:00,0.2091,0.2091,0.2091,0.2091,243.0,2,0.2091
2023-05-14 01:21:00,0.209,0.209,0.209,0.209,2005.0,1,0.20900000000000002
2023-05-14 01:22:00,0.2091,0.2091,0.2091,0.2091,122.0,1,0.2091
2023-05-14 01:23:00,0.2092,0.2095,0.2092,0.2094,7600.0,44,0.20934622368421052
2023-05-14 01:24:00,0.2094,0.2094,0.2094,0.2094,87.0,1,0.2094
2023-05-14 01:25:00,0.2095,0.2096,0.2095,0.2096,25123.0,34,0.20956766309756
2023-05-14 01:26:00,0.2097,0.2097,0.2097,0.2097,955.0,5,0.2097
2023-05-14 01:27:00,,,,,0.0,0,
2023-05-14 01:28:00,0.2096,0.2096,0.2096,0.2096,563.0,1,0.2096
2023-05-14 01:29:00,,,,,0.0,0,
2023-05-14 01:30:00,0.2097,0.2098,0.2097,0.2098,797.0,6,0.20975545796737766
2023-05-14 01:31:00,0.2099,0.2099,0.2099,0.2099,955.0,2,0.2099
2023-05-14 01:32:00,0.2099,0.2099,0.2099,0.2099,2633.0,9,0.2099
2023-05-14 01:33:00,,,,,0.0,0,
2023-05-14 01:34:00,0.2099,0.2099,0.2096,0.2096,16943.0,30,0.20976640500501684
2023-05-14 01:35:00,,,,,0.0,0,
2023-05-14 01:36:00,,,,,0.0,0,
2023-05-14 01:37:00,,,,,0.0,0,
2023-05-14 01:38:00,0.2097,0.2097,0.2097,0.2097,100.0,1,0.2097
2023-05-14 01:39:00,,,,,0.0,0,
2023-05-14 01:40:00,0.2096,0.2098,0.2096,0.2098,1076.0,4,0.20976626394052045
2023-05-14 01:41:00,,,,,0.0,0,
2023-05-14 01:42:00,0.2094,0.2094,0.2093,0.2093,1295.0,5,0.2093857915057915
2023-05-14 01:43:00,0.2092,0.2092,0.2092,0.2092,10130.0,10,0.2092
2023-05-14 01:44:00,0.2092,0.2092,0.2092,0.2092,121.0,1,0.2092
2023-05-14 01:45:00,0.2092,0.2093,0.2091,0.2092,32705.0,38,0.20914856138205168
2023-05-14 01:46:00,0.2092,0.2092,0.2092,0.2092,141.0,2,0.2092
2023-05-14 01:47:00,,,,,0.0,0,
2023-05-14 01:48:00,0.2092,0.2092,0.2092,0.2092,622.0,2,0.2092
2023-05-14 01:49:00,,,,,0.0,0,
2023-05-14 01:50:00,0.2092,0.2092,0.209,0.209,214.0,2,0.2091121495327103
2023-05-14 01:51:00,0.2091,0.2091,0.2091,0.2091,500.0,1,0.2091
2023-05-14 01:52:00,0.2091,0.2091,0.2091,0.2091,122.0,1,0.2091
2023-05-14 01:53:00,,,,,0.0,0,
2023-05-14 01:54:00,,,,,0.0,0,
2023-05-14 01:55:00,0.2093,0.2093,0.2093,0.2093,1457.0,4,0.2093
2023-05-14 01:56:00,0.2094,0.2094,0.2092,0.2092,148.0,2,0.20927297297297298
2023-05-14 01:57:00,0.2093,0.2093,0.2093,0.2093,232.0,2,0.2093
2023-05-14 01:58:00,,,,,0.0,0,
2023-05-14 01:59:00,,,,,0.0,0,
2023-05-14 02:00:00,,,,,0.0,0,
2023-05-14 02:01:00,0.2092,0.2093,0.2092,0.2093,5999.0,6,0.20929851641940325
2023-05-14 02:02:00,0.2093,0.2095,0.2093,0.2095,10157.0,4,0.209318145121591
2023-05-14 02:03:00,0.2094,0.2094,0.2092,0.2092,4670.0,6,0.20930002141327622
2023-05-14 02:04:00,0.2093,0.2095,0.2093,0.2094,10963.0,19,0.20946653288333483
2023-05-14 02:05:00,0.2095,0.2095,0.2092,0.2092,538.0,5,0.20940185873605946
2023-05-14 02:06:00,0.2092,0.2092,0.2092,0.2092,4763.0,8,0.2092
2023-05-14 02:07:00,0.2092,0.2094,0.2092,0.2094,4733.0,3,0.2092706528628777
2023-05-14 02:08:00,0.2093,0.2093,0.2093,0.2093,870.0,2,0.2093
2023-05-14 02:09:00,0.2093,0.2093,0.2092,0.2092,3535.0,2,0.2092098727015559
2023-05-14 02:10:00,0.2092,0.2092,0.2092,0.2092,596.0,1,0.2092
2023-05-14 02:11:00,,,,,0.0,0,
2023-05-14 02:12:00,0.2094,0.2095,0.2094,0.2095,1215.0,14,0.2094917695473251
2023-05-14 02:13:00,0.2096,0.2096,0.2096,0.2096,120.0,1,0.2096
2023-05-14 02:14:00,,,,,0.0,0,
2023-05-14 02:15:00,,,,,0.0,0,
2023-05-14 02:16:00,,,,,0.0,0,
2023-05-14 02:17:00,0.2096,0.2096,0.2096,0.2096,120.0,1,0.2096
2023-05-14 02:18:00,0.2096,0.2096,0.2096,0.2096,121.0,1,0.20959999999999998
2023-05-14 02:19:00,0.2095,0.2096,0.2095,0.2096,195.0,2,0.20953846153846153
2023-05-14 02:20:00,0.2094,0.2097,0.2094,0.2097,689.0,4,0.2095991291727141
2023-05-14 02:21:00,0.2098,0.2098,0.2098,0.2098,1616.0,13,0.20980000000000001
2023-05-14 02:22:00,,,,,0.0,0,
2023-05-14 02:23:00,0.21,0.2101,0.21,0.2101,3346.0,18,0.21000720263000597
2023-05-14 02:24:00,,,,,0.0,0,
2023-05-14 02:25:00,,,,,0.0,0,
2023-05-14 02:26:00,,,,,0.0,0,
2023-05-14 02:27:00,0.2101,0.2101,0.2101,0.2101,1360.0,2,0.21009999999999998
2023-05-14 02:28:00,,,,,0.0,0,
2023-05-14 02:29:00,,,,,0.0,0,
2023-05-14 02:30:00,0.2102,0.2105,0.2102,0.2104,41929.0,47,0.21038332657587827
2023-05-14 02:31:00,0.2103,0.2103,0.2103,0.2103,3130.0,6,0.21030000000000001
2023-05-14 02:32:00,0.2102,0.2102,0.2102,0.2102,121.0,1,0.2102
2023-05-14 02:33:00,,,,,0.0,0,
2023-05-14 02:34:00,,,,,0.0,0,
2023-05-14 02:35:00,0.2102,0.2102,0.2101,0.2101,4097.0,5,0.21015247742250426
2023-05-14 02:36:00,,,,,0.0,0,
2023-05-14 02:37:00,0.21,0.21,0.2098,0.2098,6024.0,13,0.20992099933598937
2023-05-14 02:38:00,0.2098,0.21,0.2098,0.2099,3421.0,21,0.20991104940076
2023-05-14 02:39:00,0.21,0.21,0.21,0.21,121.0,1,0.21
2023-05-14 02:40:00,,,,,0.0,0,
2023-05-14 02:41:00,0.21,0.21,0.21,0.21,121.0,1,0.21
2023-05-14 02:42:00,,,,,0.0,0,
2023-05-14 02:43:00,,,,,0.0,0,
2023-05-14 02:44:00,0.21,0.21,0.2099,0.2099,1722.0,3,0.2099232868757259
2023-05-14 02:45:00,0.2099,0.2102,0.2099,0.2102,9357.0,16,0.21009338463182645
2023-05-14 02:46:00,,,,,0.0,0,
2023-05-14 02:47:00,,,,,0.0,0,
2023-05-14 02:48:00,0.2101,0.2101,0.2101,0.2101,303.0,3,0.2101
2023-05-14 02:49:00,,,,,0.0,0,
2023-05-14 02:50:00,0.2102,0.2104,0.2102,0.2104,5191.0,24,0.21028302831824314
2023-05-14 02:51:00,0.2104,0.2104,0.2104,0.2104,638.0,1,0.21039999999999998
2023-05-14 02:52:00,,,,,0.0,0,
2023-05-14 02:53:00,,,,,0.0,0,
2023-05-14 02:54:00,0.2104,0.2104,0.2104,0.2104,121.0,1,0.2104
2023-05-14 02:55:00,0.2104,0.2104,0.2104,0.2104,620.0,2,0.2104
2023-05-14 02:56:00,0.2105,0.2105,0.2105,0.2105,2993.0,21,0.21050000000000002
2023-05-14 02:57:00,,,,,0.0,0,
2023-05-14 02:58:00,0.2106,0.2106,0.2106,0.2106,71.0,1,0.2106
2023-05-14 02:59:00,0.2106,0.2106,0.2105,0.2105,241.0,2,0.21055020746887967
2023-05-14 03:00:00,,,,,0.0,0,
2023-05-14 03:01:00,0.2105,0.2105,0.2105,0.2105,121.0,1,0.21050000000000002
2023-05-14 03:02:00,,,,,0.0,0,
2023-05-14 03:03:00,0.2105,0.2105,0.2105,0.2105,596.0,2,0.2105
2023-05-14 03:04:00,,,,,0.0,0,
2023-05-14 03:05:00,0.2105,0.2105,0.2105,0.2105,54.0,1,0.21050000000000002
2023-05-14 03:06:00,,,,,0.0,0,
2023-05-14 03:07:00,0.2105,0.2105,0.2104,0.2104,8288.0,13,0.21049346042471043
2023-05-14 03:08:00,0.2105,0.2105,0.2105,0.2105,325.0,1,0.2105
2023-05-14 03:09:00,0.2105,0.2106,0.2105,0.2106,127.0,2,0.21055118110236223
2023-05-14 03:10:00,,,,,0.0,0,
2023-05-14 03:11:00,,,,,0.0,0,
2023-05-14 03:12:00,,,,,0.0,0,
2023-05-14 03:13:00,0.2106,0.2106,0.2106,0.2106,2258.0,8,0.2106
2023-05-14 03:14:00,0.2107,0.2108,0.2107,0.2108,2653.0,17,0.21070188465887676
2023-05-14 03:15:00,0.2108,0.2109,0.2107,0.2107,2878.0,20,0.21083009034051425
2023-05-14 03:16:00,0.2107,0.2107,0.2106,0.2106,5128.0,4,0.21060126755070205
2023-05-14 03:17:00,,,,,0.0,0,
2023-05-14 03:18:00,0.2107,0.2107,0.2107,0.2107,93.0,1,0.2107
2023-05-14 03:19:00,0.2106,0.211,0.2106,0.211,15521.0,41,0.21090656529862764
2023-05-14 03:20:00,0.2109,0.2109,0.2109,0.2109,981.0,2,0.2109
2023-05-14 03:21:00,0.2108,0.2108,0.2108,0.2108,2175.0,6,0.21080000000000002
2023-05-14 03:22:00,0.2109,0.2109,0.2109,0.2109,204.0,3,0.21089999999999998
2023-05-14 03:23:00,0.2108,0.2108,0.2108,0.2108,120.0,1,0.2108
2023-05-14 03:24:00,0.2108,0.2109,0.2108,0.2109,2026.0,19,0.21089402764067128
2023-05-14 03:25:00,0.2108,0.2111,0.2108,0.2111,3789.0,29,0.21102713116917393
2023-05-14 03:26:00,,,,,0.0,0,
2023-05-14 03:27:00,,,,,0.0,0,
2023-05-14 03:28:00,0.2111,0.2113,0.2111,0.2113,846.0,12,0.21113309692671392
2023-05-14 03:29:00,0.2113,0.2113,0.2112,0.2112,294.0,4,0.21127448979591837
2023-05-14 03:30:00,0.2113,0.2113,0.2113,0.2113,367.0,1,0.2113
2023-05-14 03:31:00,0.2112,0.2112,0.2111,0.2112,908.0,6,0.21113138766519823
2023-05-14 03:32:00,0.2112,0.2112,0.2112,0.2112,100.0,1,0.2112
2023-05-14 03:33:00,0.2113,0.2114,0.2113,0.2114,1233.0,12,0.2113097323600973
2023-05-14 03:34:00,0.2113,0.2114,0.2113,0.2114,22702.0,10,0.21139947581710863
2023-05-14 03:35:00,0.2114,0.2114,0.2114,0.2114,100.0,1,0.2114
2023-05-14 03:36:00,,,,,0.0,0,
2023-05-14 03:37:00,0.2114,0.2114,0.2113,0.2113,2777.0,6,0.21130432120993878
2023-05-14 03:38:00,,,,,0.0,0,
2023-05-14 03:39:00,0.2114,0.2116,0.2114,0.2115,1560.0,18,0.21143647435897434
2023-05-14 03:40:00,,,,,0.0,0,
2023-05-14 03:41:00,0.2114,0.2114,0.2113,0.2113,520.0,8,0.21132288461538462
2023-05-14 03:42:00,0.2112,0.2113,0.2112,0.2113,3365.0,25,0.2112695690936107
2023-05-14 03:43:00,0.2114,0.2115,0.2114,0.2115,6400.0,23,0.211484515625
2023-05-14 03:44:00,0.2116,0.2116,0.2116,0.2116,1579.0,6,0.2116
2023-05-14 03:45:00,0.2116,0.2119,0.2115,0.2115,14934.0,36,0.21172201017811704
2023-05-14 03:46:00,,,,,0.0,0,
2023-05-14 03:47:00,0.2114,0.2116,0.2114,0.2116,2040.0,14,0.2115813725490196
2023-05-14 03:48:00,,,,,0.0,0,
2023-05-14 03:49:00,0.2117,0.2118,0.2117,0.2118,1558.0,15,0.21172105263157895
2023-05-14 03:50:00,0.2118,0.2118,0.2116,0.2116,1302.0,4,0.21170837173579107
2023-05-14 03:51:00,0.2116,0.2118,0.2116,0.2118,6065.0,14,0.21168725474031327
2023-05-14 03:52:00,0.2118,0.2118,0.2117,0.2118,1723.0,4,0.2117930934416715
2023-05-14 03:53:00,0.2116,0.2116,0.2116,0.2116,2550.0,5,0.2116
2023-05-14 03:54:00,0.2117,0.2118,0.2117,0.2118,3068.0,15,0.21172483702737938
2023-05-14 03:55:00,,,,,0.0,0,
2023-05-14 03:56:00,,,,,0.0,0,
2023-05-14 03:57:00,0.2118,0.2119,0.2118,0.2119,1970.0,12,0.21184984771573603
2023-05-14 03:58:00,0.2119,0.2119,0.2119,0.2119,100.0,1,0.2119
2023-05-14 03:59:00,,,,,0.0,0,
2023-05-14 04:00:00,0.2116,0.2117,0.2115,0.2117,7548.0,8,0.2116535771065183
2023-05-14 04:01:00,,,,,0.0,0,
2023-05-14 04:02:00,0.2117,0.2117,0.2117,0.2117,240.0,2,0.2117
2023-05-14 04:03:00,,,,,0.0,0,
2023-05-14 04:04:00,0.2117,0.2117,0.2117,0.2117,2311.0,1,0.2117
2023-05-14 04:05:00,0.2116,0.2116,0.2114,0.2114,6556.0,9,0.21147217815741304
2023-05-14 04:06:00,0.2113,0.2113,0.2113,0.2113,120.0,1,0.21130000000000002
2023-05-14 04:07:00,0.2114,0.2114,0.2114,0.2114,596.0,1,0.2114
2023-05-14 04:08:00,,,,,0.0,0,
2023-05-14 04:09:00,0.2115,0.2116,0.2115,0.2116,1186.0,3,0.21151661045531198
2023-05-14 04:10:00,,,,,0.0,0,
2023-05-14 04:11:00,0.2115,0.2115,0.2113,0.2113,1349.0,4,0.21141482579688659
2023-05-14 04:12:00,0.2113,0.2114,0.2113,0.2114,1825.0,4,0.21136076712328766
2023-05-14 04:13:00,0.2115,0.2117,0.2115,0.2116,2003.0,12,0.2115616575137294
2023-05-14 04:14:00,0.2116,0.2116,0.2116,0.2116,100.0,2,0.2116
2023-05-14 04:15:00,0.2116,0.2116,0.2114,0.2114,3818.0,10,0.21154274489261393
2023-05-14 04:16:00,,,,,0.0,0,
